Income.Group,Region,Country,Year,Urbanr,AgingPopr,FemLabr,Unemployr,GDPgr,GDPpcapr,FDIGDPr,FDIusdr,HDIr,LEIr,IncIr,EduIr,EPIr,EFIr,ESGcompr
High income,East Asia & Pacific,Australia,2018, 100.70 , 141.44 , 112.32 , 55.21 , 82.35 , 315.17 , 156.52 , 777.84 , 108.31 , 111.19 , 108.36 , 105.73 , 118.88 , 109.18 , 111.29 
High income,East Asia & Pacific,Australia,2019, 100.82 , 143.24 , 112.32 , 55.21 , 53.12 , 301.50 , 105.73 , 423.26 ,  NA  ,  NA  ,  NA  ,  NA  , 119.07 , 109.18 ,  NA  
Lower middle income,South Asia,Bangladesh,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
Lower middle income,South Asia,Bangladesh,1991, 102.53 , 103.23 , 100.49 , 100.00 , 61.99 , 95.72 , 43.82 , 42.93 , 101.80 , 101.70 , 100.51 , 103.59 , 100.00 , 100.00 , 100.75 
Lower middle income,South Asia,Bangladesh,1992, 104.04 , 103.23 , 101.46 , 104.55 , 96.81 , 95.88 , 114.51 , 114.92 , 103.87 , 103.74 , 101.78 , 106.77 , 100.00 , 100.00 , 101.65 
Lower middle income,South Asia,Bangladesh,1993, 106.06 , 106.45 , 102.44 , 109.09 , 83.80 , 98.13 , 413.29 , 433.80 , 105.93 , 105.61 , 102.79 , 109.96 , 100.00 , 100.00 , 102.47 
Lower middle income,South Asia,Bangladesh,1994, 107.58 , 106.45 , 103.41 , 109.09 , 69.19 , 97.80 , 322.08 , 344.20 , 107.99 , 107.82 , 103.55 , 113.15 , 100.00 , 100.00 , 103.33 
Lower middle income,South Asia,Bangladesh,1995, 109.60 , 109.68 , 104.39 , 113.64 , 91.09 , 107.56 , 48.77 , 58.55 , 110.05 , 109.86 , 104.57 , 116.33 , 100.00 , 100.00 , 104.19 
Lower middle income,South Asia,Bangladesh,1996, 111.62 , 112.90 , 105.37 , 113.64 , 80.45 , 128.88 , 284.25 , 417.74 , 112.37 , 111.90 , 105.33 , 120.72 , 100.13 , 124.94 , 113.36 
Lower middle income,South Asia,Bangladesh,1997, 113.13 , 116.13 , 106.34 , 122.73 , 79.86 , 131.09 ," 2,818.55 "," 4,208.70 ", 114.43 , 113.95 , 106.35 , 124.70 , 100.52 , 122.00 , 113.41 
Lower middle income,South Asia,Bangladesh,1998, 115.15 , 119.35 , 107.80 , 131.82 , 92.08 , 133.03 ," 3,709.68 "," 5,775.54 ", 116.75 , 115.82 , 107.36 , 129.08 , 100.53 , 127.14 , 116.03 
Lower middle income,South Asia,Bangladesh,1999, 117.17 , 122.58 , 108.78 , 140.91 , 83.07 , 133.72 ," 3,417.65 "," 5,545.39 ", 119.07 , 117.35 , 108.38 , 133.07 , 100.72 , 122.25 , 115.29 
Lower middle income,South Asia,Bangladesh,2000, 119.19 , 125.81 , 110.24 , 150.00 , 94.15 , 136.50 ," 5,125.56 "," 8,657.10 ", 121.13 , 118.88 , 109.64 , 137.05 , 102.34 , 119.56 , 115.63 
Lower middle income,South Asia,Bangladesh,2001, 121.72 , 125.81 , 111.22 , 163.64 , 90.31 , 135.51 ," 1,418.99 "," 2,424.59 ", 123.45 , 120.24 , 110.91 , 141.43 , 103.40 , 125.18 , 118.59 
Lower middle income,South Asia,Bangladesh,2002, 125.25 , 129.03 , 112.20 , 181.82 , 68.18 , 134.88 , 932.50 ," 1,533.37 ", 125.00 , 121.43 , 111.93 , 144.22 , 103.37 , 126.89 , 119.79 
Lower middle income,South Asia,Bangladesh,2003, 128.28 , 132.26 , 113.17 , 195.45 , 84.30 , 145.73 ," 4,350.90 "," 8,197.76 ", 126.80 , 122.62 , 112.94 , 147.41 , 105.87 , 120.54 , 118.95 
Lower middle income,South Asia,Bangladesh,2004, 131.82 , 135.48 , 114.15 , 195.45 , 93.19 , 155.19 ," 6,726.66 "," 13,734.69 ", 128.61 , 123.81 , 114.47 , 150.60 , 108.15 , 122.25 , 120.79 
Lower middle income,South Asia,Bangladesh,2005, 135.35 , 138.71 , 115.12 , 195.45 , 116.25 , 163.08 ," 11,426.60 "," 25,052.08 ", 130.41 , 125.00 , 116.50 , 153.39 , 105.81 , 116.14 , 119.03 
Lower middle income,South Asia,Bangladesh,2006, 138.89 , 141.94 , 115.61 , 163.64 , 118.67 , 166.40 ," 6,201.63 "," 13,984.53 ", 132.47 , 126.19 , 118.78 , 155.78 , 103.18 , 129.34 , 123.56 
Lower middle income,South Asia,Bangladesh,2007, 142.42 , 145.16 , 118.54 , 177.27 , 125.55 , 182.21 ," 7,978.21 "," 15,955.58 ", 134.28 , 127.21 , 121.32 , 157.37 , 102.87 , 114.18 , 119.21 
Lower middle income,South Asia,Bangladesh,2008, 146.46 , 148.39 , 120.98 , 195.45 , 106.96 , 207.33 ," 14,144.10 "," 35,129.33 ", 135.05 , 128.40 , 123.35 , 155.78 , 104.10 , 108.07 , 117.87 
Lower middle income,South Asia,Bangladesh,2009, 150.00 , 151.61 , 123.41 , 227.27 , 89.73 , 229.30 ," 8,580.56 "," 22,244.71 ", 137.89 , 129.42 , 124.87 , 162.95 , 105.89 , 116.14 , 122.01 
Lower middle income,South Asia,Bangladesh,2010, 154.04 , 154.84 , 125.85 , 154.55 , 99.10 , 255.05 ," 10,428.79 "," 35,995.52 ", 141.49 , 130.44 , 126.65 , 172.11 , 106.94 , 124.94 , 126.44 
Lower middle income,South Asia,Bangladesh,2011, 157.58 , 158.06 , 128.29 , 168.18 , 114.98 , 281.37 ," 9,592.01 "," 29,865.89 ", 144.07 , 131.46 , 128.68 , 177.69 , 105.94 , 129.58 , 128.74 
Lower middle income,South Asia,Bangladesh,2012, 161.62 , 161.29 , 130.73 , 186.36 , 115.99 , 288.34 ," 11,591.42 "," 39,994.81 ", 146.13 , 132.48 , 130.71 , 181.67 , 105.25 , 130.07 , 129.60 
Lower middle income,South Asia,Bangladesh,2013, 165.66 , 161.29 , 133.17 , 200.00 , 106.96 , 320.58 ," 16,931.17 "," 63,483.30 ", 147.42 , 133.33 , 132.49 , 182.07 , 106.02 , 128.61 , 129.76 
Lower middle income,South Asia,Bangladesh,2014, 169.19 , 164.52 , 135.61 , 200.00 , 107.80 , 365.32 ," 14,329.12 "," 77,109.90 ", 147.42 , 134.01 , 133.76 , 179.68 , 106.54 , 132.27 , 131.20 
Lower middle income,South Asia,Bangladesh,2015, 173.23 , 164.52 , 138.05 , 200.00 , 116.55 , 407.63 ," 14,159.12 "," 85,564.62 ", 151.55 , 134.86 , 135.53 , 190.84 , 104.87 , 131.78 , 132.08 
Lower middle income,South Asia,Bangladesh,2016, 177.27 , 164.52 , 140.49 , 195.45 , 126.52 , 457.64 ," 10,278.71 "," 70,773.79 ", 154.38 , 135.54 , 137.56 , 197.61 , 104.19 , 130.32 , 132.48 
Lower middle income,South Asia,Bangladesh,2017, 181.31 , 164.52 , 147.32 , 200.00 , 129.56 , 510.63 ," 7,073.24 "," 51,984.17 ", 156.96 , 136.22 , 139.34 , 204.38 , 104.55 , 134.47 , 134.93 
Lower middle income,South Asia,Bangladesh,2018, 184.85 , 167.74 , 147.80 , 195.45 , 139.87 , 554.53 ," 8,621.39 "," 74,176.55 ", 158.25 , 136.90 , 141.88 , 204.38 , 104.56 , 134.72 , 135.52 
Lower middle income,South Asia,Bangladesh,2019, 188.89 , 167.74 , 148.78 , 190.91 , 145.01 , 605.92 ," 6,458.82 "," 61,175.80 ",  NA  ,  NA  ,  NA  ,  NA  , 104.94 , 135.94 ,  NA  
High income,Latin America & Caribbean,Barbados,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
High income,Latin America & Caribbean,Barbados,1991, 98.93 , 100.97 , 100.85 , 100.00 , (117.91), 100.05 , 65.94 , 62.41 , 100.14 , 100.36 , 99.19 , 101.12 , 100.00 , 100.00 , 100.08 
High income,Latin America & Caribbean,Barbados,1992, 97.86 , 102.91 , 100.85 , 109.05 , (172.10), 96.54 , 132.50 , 138.59 , 100.14 , 100.71 , 97.72 , 102.24 , 100.00 , 100.00 , 100.06 
High income,Latin America & Caribbean,Barbados,1993, 97.06 , 103.88 , 101.28 , 116.67 , 123.98 , 101.40 , 81.77 , 69.32 , 100.68 , 101.07 , 97.85 , 103.36 , 100.00 , 100.00 , 100.29 
High income,Latin America & Caribbean,Barbados,1994, 95.99 , 105.83 , 101.71 , 109.52 , 160.79 , 105.32 , 108.01 , 120.75 , 101.50 , 101.54 , 98.52 , 104.48 , 100.00 , 100.00 , 100.63 
High income,Latin America & Caribbean,Barbados,1995, 95.19 , 106.80 , 102.14 , 93.81 , 160.89 , 108.10 , 516.43 , 616.55 , 102.05 , 102.02 , 98.66 , 105.60 , 100.00 , 100.00 , 100.88 
High income,Latin America & Caribbean,Barbados,1996, 94.12 , 108.74 , 104.49 , 70.00 , 220.22 , 114.78 , 120.23 , 125.20 , 102.60 , 102.61 , 99.33 , 106.40 , 99.99 , 100.00 , 101.20 
High income,Latin America & Caribbean,Barbados,1997, 93.32 , 110.68 , 102.99 , 69.52 , 243.31 , 120.81 , 202.57 , 275.17 , 103.42 , 103.09 , 100.27 , 107.04 , 100.00 , 103.53 , 102.56 
High income,Latin America & Caribbean,Barbados,1998, 92.25 , 112.62 , 103.21 , 59.05 , 212.72 , 135.64 , 185.75 , 287.47 , 103.28 , 103.56 , 100.94 , 105.60 , 99.80 , 108.99 , 104.12 
High income,Latin America & Caribbean,Barbados,1999, 91.44 , 114.56 , 103.21 , 50.48 , 110.12 , 141.54 , 288.99 , 471.19 , 104.37 , 104.04 , 100.81 , 108.48 , 99.97 , 107.06 , 104.03 
High income,Latin America & Caribbean,Barbados,2000, 90.37 , 117.48 , 103.42 , 44.76 , 234.45 , 146.13 , 432.24 , 518.32 , 105.33 , 104.39 , 101.61 , 110.40 , 96.36 , 111.56 , 104.93 
High income,Latin America & Caribbean,Barbados,2001, 89.84 , 118.45 , 103.42 , 47.14 , (71.52), 145.36 , 537.56 , 671.77 , 105.19 , 104.87 , 100.94 , 110.40 , 90.03 , 114.77 , 104.34 
High income,Latin America & Caribbean,Barbados,2002, 89.30 , 118.45 , 103.42 , 49.05 , 123.81 , 147.34 ," 1,318.99 "," 2,072.36 ", 105.74 , 105.11 , 101.08 , 111.52 , 88.36 , 118.14 , 105.15 
High income,Latin America & Caribbean,Barbados,2003, 88.77 , 119.42 , 103.63 , 52.38 , 165.77 , 151.72 ," 1,032.66 "," 1,627.07 ", 106.28 , 105.34 , 101.34 , 112.64 , 84.58 , 114.45 , 103.38 
High income,Latin America & Caribbean,Barbados,2004, 88.24 , 120.39 , 103.85 , 45.71 , 142.68 , 162.26 ," 1,189.51 "," 1,780.98 ", 106.83 , 105.58 , 101.75 , 113.76 , 87.38 , 111.40 , 103.41 
High income,Latin America & Caribbean,Barbados,2005, 87.70 , 121.36 , 104.06 , 43.33 , 219.59 , 179.25 ," 1,832.53 "," 2,376.21 ", 107.38 , 105.82 , 102.15 , 114.88 , 89.58 , 112.52 , 104.52 
High income,Latin America & Caribbean,Barbados,2006, 87.17 , 122.33 , 104.27 , 41.43 , 278.46 , 197.11 ," 1,456.24 "," 3,034.86 ", 108.06 , 105.94 , 102.82 , 116.00 , 93.25 , 115.41 , 106.52 
High income,Latin America & Caribbean,Barbados,2007, 86.90 , 123.30 , 104.27 , 35.24 , 166.58 , 217.49 ," 1,828.99 "," 4,016.66 ", 108.74 , 106.18 , 103.49 , 117.12 , 95.73 , 112.36 , 106.51 
High income,Latin America & Caribbean,Barbados,2008, 86.36 , 124.27 , 104.49 , 38.57 , 121.19 , 221.66 ," 2,306.77 "," 5,519.97 ", 109.15 , 106.29 , 103.23 , 118.72 , 93.39 , 114.45 , 106.76 
High income,Latin America & Caribbean,Barbados,2009, 85.83 , 126.21 , 104.70 , 47.62 , (153.52), 206.01 ," 1,430.58 "," 2,325.19 ", 109.43 , 106.53 , 102.55 , 120.16 , 91.75 , 114.77 , 106.59 
High income,Latin America & Caribbean,Barbados,2010, 85.29 , 129.13 , 105.13 , 50.95 , (69.13), 208.22 ," 1,684.84 "," 1,031.36 ", 109.15 , 106.65 , 102.82 , 118.72 , 90.19 , 109.63 , 104.57 
High income,Latin America & Caribbean,Barbados,2011, 84.76 , 131.07 , 104.91 , 53.33 , (20.36), 213.43 ," 1,770.54 "," (1,125.74)", 109.56 , 106.77 , 102.15 , 120.80 , 88.13 , 109.95 , 104.36 
High income,Latin America & Caribbean,Barbados,2012, 84.49 , 133.01 , 104.70 , 55.24 , (13.77), 210.73 ," 2,055.39 "," 4,974.29 ", 110.79 , 107.01 , 102.69 , 124.16 , 87.14 , 110.75 , 104.93 
High income,Latin America & Caribbean,Barbados,2013, 83.96 , 135.92 , 105.34 , 55.24 , (42.53), 213.34 , 399.36 , 792.73 , 110.93 , 107.13 , 102.55 , 124.32 , 88.03 , 111.24 , 105.31 
High income,Latin America & Caribbean,Barbados,2014, 83.69 , 138.83 , 106.41 , 58.10 , (3.77), 213.83 ," 2,879.66 "," 8,369.09 ", 110.93 , 107.24 , 102.55 , 124.32 , 90.95 , 109.63 , 105.55 
High income,Latin America & Caribbean,Barbados,2015, 83.42 , 142.72 , 105.56 , 54.29 , 174.03 , 214.30 ," 2,620.37 "," 3,732.99 ", 110.93 , 107.48 , 102.55 , 124.32 , 93.11 , 108.99 , 105.92 
High income,Latin America & Caribbean,Barbados,2016, 83.42 , 145.63 , 105.56 , 46.19 , 174.94 , 219.16 ," 2,071.90 "," 4,718.36 ", 111.20 , 107.60 , 102.96 , 124.32 , 95.34 , 109.63 , 106.73 
High income,Latin America & Caribbean,Barbados,2017, 83.42 , 149.51 , 105.56 , 46.67 , 114.36 , 225.53 , 743.14 ,  NA  , 111.07 , 107.72 , 103.09 , 123.68 , 97.97 , 87.48 , 100.79 
High income,Latin America & Caribbean,Barbados,2018, 83.16 , 153.40 , 105.56 , 44.76 , (17.55), 230.12 , 852.31 ,  NA  , 111.07 , 107.96 , 102.96 , 123.68 , 97.49 , 91.49 , 101.88 
High income,Latin America & Caribbean,Barbados,2019, 83.42 , 157.28 , 105.34 , 49.05 , (2.91), 235.35 , 741.92 ,  NA  ,  NA  ,  NA  ,  NA  ,  NA  , 97.54 , 103.85 ,  NA  
Upper middle income,Latin America & Caribbean,Belize,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
Upper middle income,Latin America & Caribbean,Belize,1991, 99.58 , 102.44 , 101.71 , 100.00 , 100.18 , 105.90 , 73.27 , 79.07 , 100.82 , 99.62 , 102.37 , 100.61 , 100.00 , 100.00 , 100.32 
Upper middle income,Latin America & Caribbean,Belize,1992, 99.16 , 104.88 , 103.77 , 101.04 , 105.38 , 121.38 , 72.12 , 90.70 , 101.79 , 98.86 , 104.58 , 102.02 , 100.00 , 100.00 , 100.64 
Upper middle income,Latin America & Caribbean,Belize,1993, 98.53 , 107.32 , 104.79 , 102.08 , 54.84 , 128.94 , 39.37 , 53.49 , 102.28 , 98.10 , 105.59 , 103.43 , 100.00 , 100.00 , 100.81 
Upper middle income,Latin America & Caribbean,Belize,1994, 98.11 , 109.76 , 103.77 , 115.63 , 1.38 , 131.08 , 63.39 , 89.36 , 102.28 , 97.34 , 104.92 , 104.85 , 100.00 , 100.00 , 100.74 
Upper middle income,Latin America & Caribbean,Belize,1995, 97.68 , 109.76 , 103.77 , 130.21 , 5.63 , 136.37 , 81.32 , 122.38 , 102.28 , 96.57 , 104.58 , 106.26 , 100.00 , 100.00 , 100.71 
Upper middle income,Latin America & Caribbean,Belize,1996, 97.26 , 107.32 , 104.45 , 143.75 , 12.48 , 136.62 , 61.93 , 63.46 , 102.28 , 95.81 , 103.90 , 107.68 , 100.58 , 97.93 , 100.11 
Upper middle income,Latin America & Caribbean,Belize,1997, 96.84 , 104.88 , 106.51 , 132.29 , 30.98 , 134.40 , 43.77 , 46.83 , 102.77 , 95.43 , 104.07 , 109.09 , 101.37 , 102.23 , 101.82 
Upper middle income,Latin America & Caribbean,Belize,1998, 96.42 , 100.00 , 108.56 , 148.96 , 32.69 , 136.19 , 61.37 , 76.45 , 102.94 , 95.18 , 103.73 , 110.71 , 100.90 , 93.96 , 99.10 
Upper middle income,Latin America & Caribbean,Belize,1999, 96.00 , 97.56 , 110.27 , 133.33 , 76.72 , 139.54 , 191.84 , 311.51 , 103.75 , 95.18 , 104.75 , 112.12 , 101.63 , 96.50 , 100.41 
Upper middle income,Latin America & Caribbean,Belize,2000, 95.58 , 95.12 , 112.33 , 113.54 , 113.75 , 153.12 , 85.13 , 135.70 , 104.89 , 95.43 , 106.78 , 113.74 , 99.92 , 100.64 , 101.84 
Upper middle income,Latin America & Caribbean,Belize,2001, 95.58 , 92.68 , 114.38 , 94.79 , 40.91 , 154.95 , 168.79 , 355.60 , 105.55 , 95.69 , 106.95 , 115.15 , 95.87 , 104.77 , 102.43 
Upper middle income,Latin America & Caribbean,Belize,2002, 95.58 , 92.68 , 116.44 , 104.17 , 41.44 , 160.46 , 65.94 , 147.60 , 106.85 , 96.19 , 107.63 , 117.78 , 90.99 , 104.29 , 101.57 
Upper middle income,Latin America & Caribbean,Belize,2003, 95.37 , 90.24 , 118.49 , 108.33 , 81.56 , 166.14 , (126.61), (165.60), 108.16 , 96.70 , 108.81 , 120.40 , 88.72 , 100.95 , 100.48 
Upper middle income,Latin America & Caribbean,Belize,2004, 95.37 , 87.80 , 120.55 , 111.46 , 41.83 , 173.05 , 254.08 , 647.86 , 108.97 , 97.08 , 108.81 , 122.83 , 90.54 , 99.84 , 100.91 
Upper middle income,Latin America & Caribbean,Belize,2005, 95.37 , 85.37 , 122.60 , 113.54 , 16.97 , 176.73 , 275.90 , 732.14 , 108.65 , 97.59 , 108.98 , 120.40 , 92.57 , 102.54 , 102.12 
Upper middle income,Latin America & Caribbean,Belize,2006, 95.37 , 87.80 , 122.95 , 97.92 , 42.16 , 189.06 , 215.46 , 629.40 , 110.28 , 98.22 , 109.49 , 125.05 , 99.42 , 102.86 , 104.61 
Upper middle income,Latin America & Caribbean,Belize,2007, 95.37 , 90.24 , 123.63 , 88.54 , 4.42 , 193.54 , 264.48 , 810.39 , 110.60 , 98.86 , 108.47 , 126.46 , 100.03 , 100.64 , 104.17 
Upper middle income,Latin America & Caribbean,Belize,2008, 95.37 , 92.68 , 124.32 , 85.42 , 30.52 , 200.45 , 300.81 , 970.41 , 111.42 , 99.75 , 108.81 , 127.88 , 103.12 , 100.16 , 105.14 
Upper middle income,Latin America & Caribbean,Belize,2009, 95.16 , 95.12 , 125.34 , 88.54 , 1.92 , 190.54 , 197.95 , 630.11 , 112.23 , 100.63 , 109.66 , 128.28 , 100.62 , 100.16 , 104.85 
Upper middle income,Latin America & Caribbean,Belize,2010, 95.16 , 100.00 , 126.03 , 88.54 , 26.23 , 194.38 , 167.79 , 554.24 , 113.05 , 101.65 , 109.15 , 130.10 , 98.56 , 97.77 , 103.89 
Upper middle income,Latin America & Caribbean,Belize,2011, 95.16 , 100.00 , 126.71 , 87.50 , 16.76 , 201.33 , 156.38 , 550.67 , 114.03 , 102.66 , 109.83 , 131.31 , 89.42 , 101.43 , 103.27 
Upper middle income,Latin America & Caribbean,Belize,2012, 95.16 , 102.44 , 127.40 , 87.50 , 21.13 , 205.06 , 305.52 ," 1,123.99 ", 115.17 , 103.55 , 109.83 , 134.34 , 88.94 , 98.41 , 102.68 
Upper middle income,Latin America & Caribbean,Belize,2013, 95.37 , 102.44 , 128.08 , 86.46 , 11.38 , 207.93 , 139.93 , 532.34 , 115.33 , 104.31 , 109.49 , 134.34 , 85.85 , 91.10 , 99.63 
Upper middle income,Latin America & Caribbean,Belize,2014, 95.37 , 104.88 , 129.11 , 85.42 , 31.77 , 214.17 , 203.30 , 804.43 , 115.82 , 104.95 , 109.66 , 135.15 , 90.19 , 90.14 , 100.61 
Upper middle income,Latin America & Caribbean,Belize,2015, 95.58 , 107.32 , 130.48 , 79.17 , 24.90 , 217.37 , 82.17 , 340.98 , 116.64 , 105.46 , 110.68 , 136.16 , 91.39 , 90.30 , 101.30 
Upper middle income,Latin America & Caribbean,Belize,2016, 95.79 , 109.76 , 132.88 , 72.92 , 0.74 , 219.30 , 44.18 , 180.32 , 117.78 , 105.84 , 109.83 , 140.61 , 92.31 , 91.26 , 102.29 
Upper middle income,Latin America & Caribbean,Belize,2017, 96.00 , 112.20 , 131.85 , 68.75 , 16.31 , 222.45 , 41.52 , 183.57 , 117.29 , 106.09 , 108.98 , 139.60 , 92.27 , 93.16 , 102.72 
Upper middle income,Latin America & Caribbean,Belize,2018, 96.21 , 114.63 , 132.53 , 67.71 , 18.26 , 222.32 , 156.26 , 705.37 , 117.46 , 106.35 , 109.32 , 139.60 , 92.51 , 90.78 , 102.10 
Upper middle income,Latin America & Caribbean,Belize,2019, 96.63 , 119.51 , 132.88 , 66.67 , 2.33 , 219.15 , 131.15 , 585.88 ,  NA  ,  NA  ,  NA  ,  NA  , 92.66 , 88.08 ,  NA  
Lower middle income,Sub-Saharan Africa,Benin,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
Lower middle income,Sub-Saharan Africa,Benin,1991, 102.03 , 97.37 , 100.00 , 100.00 , 47.08 , 97.99 , 113.15 , 193.63 , 101.72 , 101.73 , 100.50 , 103.48 , 100.00 , 100.00 , 100.60 
Lower middle income,Sub-Saharan Africa,Benin,1992, 103.77 , 94.74 , 99.76 , 100.00 , 32.95 , 80.77 , 137.34 , 124.36 , 102.87 , 102.88 , 99.50 , 106.97 , 100.00 , 100.00 , 100.90 
Lower middle income,Sub-Saharan Africa,Benin,1993, 104.64 , 94.74 , 100.72 , 100.00 , 65.02 , 104.63 , (630.95), 2.25 , 104.89 , 103.65 , 101.00 , 110.45 , 100.00 , 100.00 , 101.46 
Lower middle income,Sub-Saharan Africa,Benin,1994, 105.51 , 92.11 , 101.92 , 93.33 , 22.51 , 71.04 , (295.01), 21.88 , 105.75 , 104.04 , 100.25 , 113.43 , 100.00 , 100.00 , 101.63 
Lower middle income,Sub-Saharan Africa,Benin,1995, 106.67 , 92.11 , 103.36 , 86.67 , 67.35 , 93.32 , (236.58), 21.37 , 107.18 , 104.23 , 101.24 , 116.92 , 100.00 , 100.00 , 102.03 
Lower middle income,Sub-Saharan Africa,Benin,1996, 107.54 , 89.47 , 104.56 , 80.00 , 48.18 , 98.41 , (411.88), 21.80 , 108.33 , 104.04 , 101.74 , 119.90 , 100.03 , 100.00 , 102.27 
Lower middle income,Sub-Saharan Africa,Benin,1997, 108.41 , 89.47 , 105.76 , 73.33 , 63.89 , 91.72 , 456.27 , 22.25 , 109.48 , 104.04 , 102.99 , 123.38 , 99.96 , 112.48 , 107.74 
Lower middle income,Sub-Saharan Africa,Benin,1998, 109.28 , 86.84 , 107.19 , 66.67 , 44.13 , 96.38 , 405.14 , 52.50 , 110.63 , 104.04 , 103.73 , 126.37 , 100.08 , 113.21 , 108.37 
Lower middle income,Sub-Saharan Africa,Benin,1999, 110.14 , 86.84 , 108.63 , 60.00 , 59.51 , 140.12 , 268.08 , 60.65 , 112.36 , 104.23 , 104.48 , 130.35 , 99.64 , 111.19 , 107.85 
Lower middle income,Sub-Saharan Africa,Benin,2000, 111.01 , 86.84 , 110.07 , 53.33 , 65.26 , 129.90 , (241.71), 90.25 , 114.37 , 104.62 , 105.47 , 135.82 , 105.21 , 112.84 , 110.30 
Lower middle income,Sub-Saharan Africa,Benin,2001, 112.17 , 84.21 , 111.27 , 53.33 , 59.41 , 131.48 , 403.12 , 66.67 , 117.82 , 105.58 , 106.22 , 146.27 , 109.34 , 110.28 , 111.12 
Lower middle income,Sub-Saharan Africa,Benin,2002, 113.04 , 84.21 , 112.71 , 46.67 , 51.73 , 145.35 , (308.18), 19.58 , 120.40 , 106.54 , 106.72 , 154.23 , 108.93 , 105.14 , 109.70 
Lower middle income,Sub-Saharan Africa,Benin,2003, 114.49 , 84.21 , 113.67 , 46.67 , 38.36 , 180.27 , 232.21 , 71.37 , 122.41 , 107.88 , 106.97 , 159.70 , 105.91 , 100.73 , 107.88 
Lower middle income,Sub-Saharan Africa,Benin,2004, 115.94 , 84.21 , 114.63 , 53.33 , 49.35 , 202.52 , (437.70), 104.64 , 124.71 , 109.23 , 107.46 , 165.67 , 102.48 , 100.18 , 107.60 
Lower middle income,Sub-Saharan Africa,Benin,2005, 117.39 , 84.21 , 115.35 , 53.33 , 19.09 , 208.91 , (88.80), 85.69 , 126.44 , 110.58 , 107.21 , 171.14 , 99.94 , 95.96 , 105.89 
Lower middle income,Sub-Saharan Africa,Benin,2006, 118.84 , 84.21 , 116.31 , 53.33 , 43.94 , 217.25 , (116.69), 88.14 , 128.45 , 111.92 , 107.46 , 176.62 , 97.69 , 99.08 , 107.31 
Lower middle income,Sub-Saharan Africa,Benin,2007, 120.58 , 84.21 , 117.03 , 53.33 , 66.69 , 245.10 ," 1,231.68 ", 419.52 , 130.75 , 113.27 , 108.46 , 182.09 , 94.22 , 101.10 , 108.10 
Lower middle income,Sub-Saharan Africa,Benin,2008, 122.03 , 84.21 , 117.99 , 53.33 , 54.55 , 284.72 , 428.04 , 279.80 , 132.76 , 114.42 , 109.45 , 187.56 , 94.15 , 101.28 , 108.86 
Lower middle income,Sub-Saharan Africa,Benin,2009, 123.48 , 84.21 , 118.71 , 66.67 , 25.84 , 275.45 , (128.61), 165.95 , 134.48 , 115.38 , 109.20 , 193.53 , 93.74 , 101.65 , 109.45 
Lower middle income,Sub-Saharan Africa,Benin,2010, 124.93 , 84.21 , 119.42 , 66.67 , 23.55 , 263.29 , 472.21 , 312.47 , 135.92 , 116.35 , 108.71 , 199.00 , 94.65 , 101.65 , 110.12 
Lower middle income,Sub-Saharan Africa,Benin,2011, 126.38 , 84.21 , 117.75 , 173.33 , 33.02 , 287.10 ," 1,100.56 ", 162.84 , 137.64 , 117.12 , 108.96 , 204.48 , 95.66 , 102.75 , 111.32 
Lower middle income,Sub-Saharan Africa,Benin,2012, 127.83 , 84.21 , 117.75 , 180.00 , 53.60 , 290.88 ," 1,776.21 ", 386.71 , 140.52 , 117.88 , 109.45 , 215.42 , 94.98 , 102.20 , 111.88 
Lower middle income,Sub-Saharan Africa,Benin,2013, 129.28 , 84.21 , 117.75 , 180.00 , 80.12 , 317.82 ," 2,009.42 ", 483.76 , 143.68 , 118.65 , 110.95 , 225.87 , 98.20 , 105.69 , 115.04 
Lower middle income,Sub-Saharan Africa,Benin,2014, 131.01 , 84.21 , 117.75 , 173.33 , 70.83 , 328.03 ," 2,125.87 ", 622.76 , 145.11 , 119.42 , 112.44 , 228.86 , 107.89 , 104.77 , 117.31 
Lower middle income,Sub-Saharan Africa,Benin,2015, 132.46 , 84.21 , 117.75 , 173.33 , 19.81 , 273.52 , 972.25 , 187.66 , 146.55 , 120.19 , 111.94 , 235.32 , 115.18 , 107.89 , 120.67 
Lower middle income,Sub-Saharan Africa,Benin,2016, 133.91 , 84.21 , 117.75 , 166.67 , 37.21 , 276.18 , 839.51 , 183.42 , 147.13 , 120.96 , 112.69 , 234.83 , 114.99 , 108.81 , 121.21 
