"Income.Group","Region","Country","Year","Urbanr","AgingPopr","FemLabr","Unemployr","GDPgr","GDPpcapr","FDIGDPr","FDIusdr","HDIr","LEIr","IncIr","EduIr","EPIr","EFIr","ESGcompr"
"High income","Latin America & Caribbean","Barbados",2007,86.9,123.3,104.27,35.24,166.58,217.49,1828.99,4016.66,108.74,106.18,103.49,117.12,95.73,112.36,106.51
"High income","Latin America & Caribbean","Barbados",2008,86.36,124.27,104.49,38.57,121.19,221.66,2306.77,5519.97,109.15,106.29,103.23,118.72,93.39,114.45,106.76
"High income","Latin America & Caribbean","Barbados",2009,85.83,126.21,104.7,47.62,-153.52,206.01,1430.58,2325.19,109.43,106.53,102.55,120.16,91.75,114.77,106.59
"High income","Latin America & Caribbean","Barbados",2010,85.29,129.13,105.13,50.95,-69.13,208.22,1684.84,1031.36,109.15,106.65,102.82,118.72,90.19,109.63,104.57
"High income","Latin America & Caribbean","Barbados",2011,84.76,131.07,104.91,53.33,-20.36,213.43,1770.54,-1125.74,109.56,106.77,102.15,120.8,88.13,109.95,104.36
"High income","Latin America & Caribbean","Barbados",2012,84.49,133.01,104.7,55.24,-13.77,210.73,2055.39,4974.29,110.79,107.01,102.69,124.16,87.14,110.75,104.93
"High income","Latin America & Caribbean","Barbados",2013,83.96,135.92,105.34,55.24,-42.53,213.34,399.36,792.73,110.93,107.13,102.55,124.32,88.03,111.24,105.31
"High income","Latin America & Caribbean","Barbados",2014,83.69,138.83,106.41,58.1,-3.77,213.83,2879.66,8369.09,110.93,107.24,102.55,124.32,90.95,109.63,105.55
"High income","Latin America & Caribbean","Barbados",2015,83.42,142.72,105.56,54.29,174.03,214.3,2620.37,3732.99,110.93,107.48,102.55,124.32,93.11,108.99,105.92
"High income","Latin America & Caribbean","Barbados",2016,83.42,145.63,105.56,46.19,174.94,219.16,2071.9,4718.36,111.2,107.6,102.96,124.32,95.34,109.63,106.73
"High income","Latin America & Caribbean","Barbados",2017,83.42,149.51,105.56,46.67,114.36,225.53,743.14,NA,111.07,107.72,103.09,123.68,97.97,87.48,100.79
"High income","Latin America & Caribbean","Barbados",2018,83.16,153.4,105.56,44.76,-17.55,230.12,852.31,NA,111.07,107.96,102.96,123.68,97.49,91.49,101.88
"High income","Latin America & Caribbean","Barbados",2019,83.42,157.28,105.34,49.05,-2.91,235.35,741.92,NA,NA,NA,NA,NA,97.54,103.85,NA
"Upper middle income","Latin America & Caribbean","Belize",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Upper middle income","Latin America & Caribbean","Belize",1991,99.58,102.44,101.71,100,100.18,105.9,73.27,79.07,100.82,99.62,102.37,100.61,100,100,100.32
"Upper middle income","Latin America & Caribbean","Belize",1992,99.16,104.88,103.77,101.04,105.38,121.38,72.12,90.7,101.79,98.86,104.58,102.02,100,100,100.64
"Upper middle income","Latin America & Caribbean","Belize",1993,98.53,107.32,104.79,102.08,54.84,128.94,39.37,53.49,102.28,98.1,105.59,103.43,100,100,100.81
"Upper middle income","Latin America & Caribbean","Belize",1994,98.11,109.76,103.77,115.63,1.38,131.08,63.39,89.36,102.28,97.34,104.92,104.85,100,100,100.74
"Upper middle income","Latin America & Caribbean","Belize",1995,97.68,109.76,103.77,130.21,5.63,136.37,81.32,122.38,102.28,96.57,104.58,106.26,100,100,100.71
"Upper middle income","Latin America & Caribbean","Belize",1996,97.26,107.32,104.45,143.75,12.48,136.62,61.93,63.46,102.28,95.81,103.9,107.68,100.58,97.93,100.11
"Upper middle income","Latin America & Caribbean","Belize",1997,96.84,104.88,106.51,132.29,30.98,134.4,43.77,46.83,102.77,95.43,104.07,109.09,101.37,102.23,101.82
"Upper middle income","Latin America & Caribbean","Belize",1998,96.42,100,108.56,148.96,32.69,136.19,61.37,76.45,102.94,95.18,103.73,110.71,100.9,93.96,99.1
"Upper middle income","Latin America & Caribbean","Belize",1999,96,97.56,110.27,133.33,76.72,139.54,191.84,311.51,103.75,95.18,104.75,112.12,101.63,96.5,100.41
"Upper middle income","Latin America & Caribbean","Belize",2000,95.58,95.12,112.33,113.54,113.75,153.12,85.13,135.7,104.89,95.43,106.78,113.74,99.92,100.64,101.84
"Upper middle income","Latin America & Caribbean","Belize",2001,95.58,92.68,114.38,94.79,40.91,154.95,168.79,355.6,105.55,95.69,106.95,115.15,95.87,104.77,102.43
"Upper middle income","Latin America & Caribbean","Belize",2002,95.58,92.68,116.44,104.17,41.44,160.46,65.94,147.6,106.85,96.19,107.63,117.78,90.99,104.29,101.57
"Upper middle income","Latin America & Caribbean","Belize",2003,95.37,90.24,118.49,108.33,81.56,166.14,-126.61,-165.6,108.16,96.7,108.81,120.4,88.72,100.95,100.48
"Upper middle income","Latin America & Caribbean","Belize",2004,95.37,87.8,120.55,111.46,41.83,173.05,254.08,647.86,108.97,97.08,108.81,122.83,90.54,99.84,100.91
"Upper middle income","Latin America & Caribbean","Belize",2005,95.37,85.37,122.6,113.54,16.97,176.73,275.9,732.14,108.65,97.59,108.98,120.4,92.57,102.54,102.12
"Upper middle income","Latin America & Caribbean","Belize",2006,95.37,87.8,122.95,97.92,42.16,189.06,215.46,629.4,110.28,98.22,109.49,125.05,99.42,102.86,104.61
"Upper middle income","Latin America & Caribbean","Belize",2007,95.37,90.24,123.63,88.54,4.42,193.54,264.48,810.39,110.6,98.86,108.47,126.46,100.03,100.64,104.17
"Upper middle income","Latin America & Caribbean","Belize",2008,95.37,92.68,124.32,85.42,30.52,200.45,300.81,970.41,111.42,99.75,108.81,127.88,103.12,100.16,105.14
"Upper middle income","Latin America & Caribbean","Belize",2009,95.16,95.12,125.34,88.54,1.92,190.54,197.95,630.11,112.23,100.63,109.66,128.28,100.62,100.16,104.85
"Upper middle income","Latin America & Caribbean","Belize",2010,95.16,100,126.03,88.54,26.23,194.38,167.79,554.24,113.05,101.65,109.15,130.1,98.56,97.77,103.89
"Upper middle income","Latin America & Caribbean","Belize",2011,95.16,100,126.71,87.5,16.76,201.33,156.38,550.67,114.03,102.66,109.83,131.31,89.42,101.43,103.27
"Upper middle income","Latin America & Caribbean","Belize",2012,95.16,102.44,127.4,87.5,21.13,205.06,305.52,1123.99,115.17,103.55,109.83,134.34,88.94,98.41,102.68
"Upper middle income","Latin America & Caribbean","Belize",2013,95.37,102.44,128.08,86.46,11.38,207.93,139.93,532.34,115.33,104.31,109.49,134.34,85.85,91.1,99.63
"Upper middle income","Latin America & Caribbean","Belize",2014,95.37,104.88,129.11,85.42,31.77,214.17,203.3,804.43,115.82,104.95,109.66,135.15,90.19,90.14,100.61
"Upper middle income","Latin America & Caribbean","Belize",2015,95.58,107.32,130.48,79.17,24.9,217.37,82.17,340.98,116.64,105.46,110.68,136.16,91.39,90.3,101.3
"Upper middle income","Latin America & Caribbean","Belize",2016,95.79,109.76,132.88,72.92,0.74,219.3,44.18,180.32,117.78,105.84,109.83,140.61,92.31,91.26,102.29
"Upper middle income","Latin America & Caribbean","Belize",2017,96,112.2,131.85,68.75,16.31,222.45,41.52,183.57,117.29,106.09,108.98,139.6,92.27,93.16,102.72
"Upper middle income","Latin America & Caribbean","Belize",2018,96.21,114.63,132.53,67.71,18.26,222.32,156.26,705.37,117.46,106.35,109.32,139.6,92.51,90.78,102.1
"Upper middle income","Latin America & Caribbean","Belize",2019,96.63,119.51,132.88,66.67,2.33,219.15,131.15,585.88,NA,NA,NA,NA,92.66,88.08,NA
"Lower middle income","Sub-Saharan Africa","Benin",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Lower middle income","Sub-Saharan Africa","Benin",1991,102.03,97.37,100,100,47.08,97.99,113.15,193.63,101.72,101.73,100.5,103.48,100,100,100.6
"Lower middle income","Sub-Saharan Africa","Benin",1992,103.77,94.74,99.76,100,32.95,80.77,137.34,124.36,102.87,102.88,99.5,106.97,100,100,100.9
"Lower middle income","Sub-Saharan Africa","Benin",1993,104.64,94.74,100.72,100,65.02,104.63,-630.95,2.25,104.89,103.65,101,110.45,100,100,101.46
"Lower middle income","Sub-Saharan Africa","Benin",1994,105.51,92.11,101.92,93.33,22.51,71.04,-295.01,21.88,105.75,104.04,100.25,113.43,100,100,101.63
"Lower middle income","Sub-Saharan Africa","Benin",1995,106.67,92.11,103.36,86.67,67.35,93.32,-236.58,21.37,107.18,104.23,101.24,116.92,100,100,102.03
"Lower middle income","Sub-Saharan Africa","Benin",1996,107.54,89.47,104.56,80,48.18,98.41,-411.88,21.8,108.33,104.04,101.74,119.9,100.03,100,102.27
"Lower middle income","Sub-Saharan Africa","Benin",1997,108.41,89.47,105.76,73.33,63.89,91.72,456.27,22.25,109.48,104.04,102.99,123.38,99.96,112.48,107.74
"Lower middle income","Sub-Saharan Africa","Benin",1998,109.28,86.84,107.19,66.67,44.13,96.38,405.14,52.5,110.63,104.04,103.73,126.37,100.08,113.21,108.37
"Lower middle income","Sub-Saharan Africa","Benin",1999,110.14,86.84,108.63,60,59.51,140.12,268.08,60.65,112.36,104.23,104.48,130.35,99.64,111.19,107.85
"Lower middle income","Sub-Saharan Africa","Benin",2000,111.01,86.84,110.07,53.33,65.26,129.9,-241.71,90.25,114.37,104.62,105.47,135.82,105.21,112.84,110.3
"Lower middle income","Sub-Saharan Africa","Benin",2001,112.17,84.21,111.27,53.33,59.41,131.48,403.12,66.67,117.82,105.58,106.22,146.27,109.34,110.28,111.12
"Lower middle income","Sub-Saharan Africa","Benin",2002,113.04,84.21,112.71,46.67,51.73,145.35,-308.18,19.58,120.4,106.54,106.72,154.23,108.93,105.14,109.7
"Lower middle income","Sub-Saharan Africa","Benin",2003,114.49,84.21,113.67,46.67,38.36,180.27,232.21,71.37,122.41,107.88,106.97,159.7,105.91,100.73,107.88
"Lower middle income","Sub-Saharan Africa","Benin",2004,115.94,84.21,114.63,53.33,49.35,202.52,-437.7,104.64,124.71,109.23,107.46,165.67,102.48,100.18,107.6
"Lower middle income","Sub-Saharan Africa","Benin",2005,117.39,84.21,115.35,53.33,19.09,208.91,-88.8,85.69,126.44,110.58,107.21,171.14,99.94,95.96,105.89
"Lower middle income","Sub-Saharan Africa","Benin",2006,118.84,84.21,116.31,53.33,43.94,217.25,-116.69,88.14,128.45,111.92,107.46,176.62,97.69,99.08,107.31
"Lower middle income","Sub-Saharan Africa","Benin",2007,120.58,84.21,117.03,53.33,66.69,245.1,1231.68,419.52,130.75,113.27,108.46,182.09,94.22,101.1,108.1
"Lower middle income","Sub-Saharan Africa","Benin",2008,122.03,84.21,117.99,53.33,54.55,284.72,428.04,279.8,132.76,114.42,109.45,187.56,94.15,101.28,108.86
"Lower middle income","Sub-Saharan Africa","Benin",2009,123.48,84.21,118.71,66.67,25.84,275.45,-128.61,165.95,134.48,115.38,109.2,193.53,93.74,101.65,109.45
"Lower middle income","Sub-Saharan Africa","Benin",2010,124.93,84.21,119.42,66.67,23.55,263.29,472.21,312.47,135.92,116.35,108.71,199,94.65,101.65,110.12
"Lower middle income","Sub-Saharan Africa","Benin",2011,126.38,84.21,117.75,173.33,33.02,287.1,1100.56,162.84,137.64,117.12,108.96,204.48,95.66,102.75,111.32
"Lower middle income","Sub-Saharan Africa","Benin",2012,127.83,84.21,117.75,180,53.6,290.88,1776.21,386.71,140.52,117.88,109.45,215.42,94.98,102.2,111.88
"Lower middle income","Sub-Saharan Africa","Benin",2013,129.28,84.21,117.75,180,80.12,317.82,2009.42,483.76,143.68,118.65,110.95,225.87,98.2,105.69,115.04
"Lower middle income","Sub-Saharan Africa","Benin",2014,131.01,84.21,117.75,173.33,70.83,328.03,2125.87,622.76,145.11,119.42,112.44,228.86,107.89,104.77,117.31
"Lower middle income","Sub-Saharan Africa","Benin",2015,132.46,84.21,117.75,173.33,19.81,273.52,972.25,187.66,146.55,120.19,111.94,235.32,115.18,107.89,120.67
"Lower middle income","Sub-Saharan Africa","Benin",2016,133.91,84.21,117.75,166.67,37.21,276.18,839.51,183.42,147.13,120.96,112.69,234.83,114.99,108.81,121.21
"Lower middle income","Sub-Saharan Africa","Benin",2017,135.65,84.21,117.75,166.67,63.18,288.71,1149.15,270.93,147.99,121.73,113.68,234.83,112.42,108.62,120.84
"Lower middle income","Sub-Saharan Africa","Benin",2018,137.1,86.84,117.99,160,74.61,315.18,1003.31,295.47,149.43,122.69,114.93,236.82,112.8,104.04,119.51
"Lower middle income","Sub-Saharan Africa","Benin",2019,138.84,86.84,117.99,146.67,76.49,309.75,1161.02,NA,NA,NA,NA,NA,113.33,101.47,NA
"Lower middle income","Latin America & Caribbean","Bolivia",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Lower middle income","Latin America & Caribbean","Bolivia",1991,101.8,102.17,100.24,100,113.61,107.48,174.16,191.57,101.67,101.8,101.12,101.7,100,100,100.68
"Lower middle income","Latin America & Caribbean","Bolivia",1992,103.42,104.35,100.49,103.7,35.52,111.15,295.2,349.04,102.78,103.6,101.3,103.41,100,100,101.23
"Lower middle income","Latin America & Caribbean","Bolivia",1993,104.5,104.35,100.73,107.41,92.09,110.6,386.33,466.67,104.07,105.23,101.86,105.11,100,100,101.8
"Lower middle income","Latin America & Caribbean","Bolivia",1994,105.4,106.52,100.98,107.41,100.68,112.97,389.55,490.42,105.56,107.03,102.79,107.01,100,100,102.49
"Lower middle income","Latin America & Caribbean","Bolivia",1995,106.47,106.52,101.47,107.41,100.92,124.25,1046.51,1496.93,107.04,108.83,103.35,108.71,100,100,103.09
"Lower middle income","Latin America & Caribbean","Bolivia",1996,107.37,108.7,101.71,107.41,94.08,134.1,1146.99,1808.43,108.33,110.63,104.09,110.04,102.49,114.79,109.34
"Lower middle income","Latin America & Caribbean","Bolivia",1997,108.27,110.87,101.96,107.41,106.87,140.82,1649.64,2790.04,108.7,112.43,105.02,108.71,102.31,114.61,109.46
"Lower middle income","Latin America & Caribbean","Bolivia",1998,109.17,110.87,102.44,107.41,108.49,148.01,1999.19,3626.44,110.93,114.23,105.95,112.5,108.8,121.13,114.04
"Lower middle income","Latin America & Caribbean","Bolivia",1999,110.25,113.04,102.69,107.41,9.21,141.51,2182.65,3860.92,112.59,116.04,105.39,116.67,109.55,115.49,113.02
"Lower middle income","Latin America & Caribbean","Bolivia",2000,111.15,113.04,102.93,107.41,54.1,140.69,1569.12,2810.54,114.07,117.66,105.39,119.32,113.73,114.44,114.15
"Lower middle income","Latin America & Caribbean","Bolivia",2001,112.05,115.22,103.42,107.41,36.32,133.82,1551.29,2694.16,114.63,119.28,105.39,119.51,125.32,119.72,118.68
"Lower middle income","Latin America & Caribbean","Bolivia",2002,112.95,117.39,103.91,107.41,53.62,127.52,1531.48,2582.16,115.74,120.9,105.58,121.4,132.95,114.61,119.03
"Lower middle income","Latin America & Caribbean","Bolivia",2003,113.67,117.39,104.4,107.41,58.49,127.99,437.07,745.67,116.48,122.52,105.39,121.97,138.66,113.2,120.02
"Lower middle income","Latin America & Caribbean","Bolivia",2004,114.57,119.57,104.89,107.41,90.02,136.44,133.46,239.96,116.67,124.14,105.95,120.64,135.16,113.56,119.56
"Lower middle income","Latin America & Caribbean","Bolivia",2005,115.47,121.74,105.38,103.7,95.38,145.87,-547.19,-1025.75,117.04,125.59,106.69,119.51,129.49,102.82,114.79
"Lower middle income","Latin America & Caribbean","Bolivia",2006,116.19,123.91,105.87,100,103.48,171.9,438.74,1064.23,118.15,127.03,107.62,120.27,123.07,101.76,113.55
"Lower middle income","Latin America & Caribbean","Bolivia",2007,117.09,126.09,104.65,96.3,98.46,193.58,499.61,1391.93,118.15,128.65,108.36,118.18,117.53,95.42,110.24
"Lower middle income","Latin America & Caribbean","Bolivia",2008,117.81,128.26,105.62,96.3,132.63,241.9,549.86,1951.48,119.81,130.09,109.67,120.45,113.28,93.49,109.42
"Lower middle income","Latin America & Caribbean","Bolivia",2009,118.71,130.43,105.87,107.41,72.41,247.4,436.59,1609.35,120.56,131.53,110.04,121.02,113.52,94.37,110.13
"Lower middle income","Latin America & Caribbean","Bolivia",2010,119.42,132.61,105.38,96.3,89.02,275.78,566.47,2493.5,121.48,133.15,110.41,121.59,108.81,86.97,106.95
"Lower middle income","Latin America & Caribbean","Bolivia",2011,120.32,134.78,104.89,81.48,112.26,330.91,641.45,3289.91,122.22,134.41,111.34,121.59,113.92,88.03,108.71
"Lower middle income","Latin America & Caribbean","Bolivia",2012,121.04,139.13,102.93,74.07,110.49,368.08,700.35,4061.17,122.78,135.86,111.71,121.97,113.72,88.38,109.12
"Lower middle income","Latin America & Caribbean","Bolivia",2013,121.76,141.3,103.91,88.89,146.6,410.15,1021.23,6703.5,124.63,137.12,113.2,124.24,116.53,84.33,109.03
"Lower middle income","Latin America & Caribbean","Bolivia",2014,122.3,143.48,104.65,74.07,117.79,434.64,356.09,2642.45,125.56,138.38,114.68,125,117.86,85.21,110.13
"Lower middle income","Latin America & Caribbean","Bolivia",2015,123.02,147.83,99.51,114.81,104.78,428.17,300.78,2131.92,126.85,139.46,116.17,125.95,120.78,82.39,110.27
"Lower middle income","Latin America & Caribbean","Bolivia",2016,123.56,150,103.18,129.63,91.98,433.91,176.82,944.44,128.15,140.36,117.29,127.84,118.79,83.45,110.8
"Lower middle income","Latin America & Caribbean","Bolivia",2017,124.28,152.17,104.89,137.04,90.5,472.62,339.92,2424.45,129.63,141.26,117.84,130.68,122.09,83.98,112.3
"Lower middle income","Latin America & Caribbean","Bolivia",2018,124.82,156.52,108.07,129.63,91.11,500.46,134.31,1482.12,130.19,141.98,118.59,130.68,122.43,77.64,110.38
"Lower middle income","Latin America & Caribbean","Bolivia",2019,125.54,158.7,108.07,129.63,47.82,500.95,-169.81,-889.86,NA,NA,NA,NA,122.92,74.47,NA
"Upper middle income","Sub-Saharan Africa","Botswana",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Upper middle income","Sub-Saharan Africa","Botswana",1991,108.11,100,100.47,100,110.13,100.91,-108.23,-118.89,101.05,97.51,101.95,103.69,100,100,100.39
"Upper middle income","Sub-Saharan Africa","Botswana",1992,110.74,100,100.71,116.67,43.07,103.23,-101.49,-112.9,100.7,95.02,102.1,105.42,100,100,100.23
"Upper middle income","Sub-Saharan Africa","Botswana",1993,112.89,100,101.18,134.78,28.29,100.94,-372.67,-434.86,100.53,92.37,102.85,106.94,100,100,100.13
"Upper middle income","Sub-Saharan Africa","Botswana",1994,114.8,100,101.41,153.62,53.57,100.82,-113.14,-126.68,99.47,90.05,100.6,108.24,100,100,99.53
"Upper middle income","Sub-Saharan Africa","Botswana",1995,116.95,100,101.88,155.07,103.8,109.3,58.84,33.33,100.53,87.73,102.55,112.58,100,100,100.03
"Upper middle income","Sub-Saharan Africa","Botswana",1996,118.85,96.97,102.35,156.52,86.08,109.36,58.04,81.6,100.35,85.74,102.25,115.18,100.2,108.45,102.82
"Upper middle income","Sub-Saharan Africa","Botswana",1997,121,96.97,102.59,153.62,122.93,110.63,78.83,108.45,100.88,83.58,104.05,117.57,100.98,104.05,101.79
"Upper middle income","Sub-Saharan Africa","Botswana",1998,122.91,96.97,103.06,151.45,6.55,103.2,78.66,103.72,101.23,81.59,104.8,121.26,100.85,110.56,104.18
"Upper middle income","Sub-Saharan Africa","Botswana",1999,125.06,96.97,104.24,132.61,142.74,115.61,26.44,39.72,101.58,79.6,104.8,125.16,100.64,110.74,104.35
"Upper middle income","Sub-Saharan Africa","Botswana",2000,126.97,100,105.88,115.22,29.35,119.57,39.04,62.04,101.4,78.11,104.35,127.77,98.8,115.85,105.63
"Upper middle income","Sub-Saharan Africa","Botswana",2001,129.12,96.97,106.35,134.06,3.7,111.28,22.09,-494.2,101.75,77.28,104.95,129.5,94.64,117.61,105.48
"Upper middle income","Sub-Saharan Africa","Botswana",2002,130.31,96.97,106.82,152.9,89.62,108.31,296.54,412.44,101.05,77.11,103.45,129.28,90.97,116.55,104.01
"Upper middle income","Sub-Saharan Africa","Botswana",2003,131.26,96.97,107.29,172.46,68.3,147.02,220,239.45,102.28,77.94,104.95,130.8,101.91,120.77,108.39
"Upper middle income","Sub-Saharan Africa","Botswana",2004,132.46,96.97,107.76,157.97,39.95,172.23,172.5,485.33,103.33,79.44,104.95,131.89,102.8,123.06,109.71
